"Authority_ItemName_ENG","Authority_Code","Row_ItemName_ENG","Row_Code","expenditure","initial_year","final_year","category","Dataitem_Code","Dataitem_ItemName_ENG","Dataset","denominator","initial_value","final_value","success_rate","max_value","min_value"
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",6,"The number of referrals that were allocated to a social worker for initial assessment during the year","care0020",8,510,625,0.625,26633,233
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",7,"The number of referrals that were allocated to someone other than a social worker for initial assessment during the year","care0020",8,168,395,0.75,6319,0
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",8,"The number of initial assessments that were completed during the year","care0020",9,637,829,0.555555555555556,27767,191
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",9,"The number of initial assessments that were completed during the year where the child has been seen by the Social Worker","care0020",8,406,606,0.5,21907,75
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",10,"The number of initial assessments that were completed during the year where the child has been seen alone by the Social Worker","care0020",9,75,517,0.777777777777778,13053,16
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",11,"The number of initial assessments that were completed during the year where the child has been seen by someone other than a Social Worker","care0020",8,231,379,0.75,7856,0
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",12,"The number of initial assessments that were completed during the year where the child has been seen alone by someone other than a  Social Worker","care0020",8,122,228,0.75,1974,0
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",23,"The total number of working days taken to complete all required core assessments where the number of working days was more than 35","care0020",8,504,1048,0.5,236517,172
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",24,"The total number of required core assessments that took longer than 35 working days to complete","care0020",8,11,21,0.375,3079,3
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",25,"The number of young carers known to Social Services during the year","care0020",9,13,17,0.666666666666667,1070,2
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",26,"The number of young carers known to Social Services who were assessed during the year","care0020",9,9,7,0.666666666666667,980,0
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",27,"The number of young carers known to Social Services who were provided with a service during the year","care0020",9,6,5,0.666666666666667,971,0
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",33,"The number of health assessments for looked after children due in the year that have been undertaken","care0020",9,141,209,0.444444444444444,5638,45
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",34,"The number of health assessments for looked after children due to be undertaken in the year","care0020",9,176,248,0.555555555555556,6958,89
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",28,"The number of referrals that did not proceed to allocation for initial assessment during the year","care0020",7,96,51,0.428571428571429,22411,0
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",29,"Required core assessments that have not yet been completed during the year","care0020",7,3,0,0.142857142857143,959,0
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",31,"Required initial assessments that have not yet been completed during the year","care0020",7,0,8,0.428571428571429,974,0
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",32,"Required initial assessments that have not yet been completed from previous periods","care0020",7,0,0,0,96,0
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",35,"The number of initial assessments completed within 7 working days","care0020",5,814,939,0.6,20640,179
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",36,"The total number of working days taken to complete all initial assessments where the number of working days taken was 8 or more","care0020",5,892,911,0.6,212479,166
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",37,"The total number of initial assessments that took 8 days or more to complete","care0020",5,71,52,0.4,8467,14
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",38,"The number of required core assessments completed within 35 working days during the year","care0020",5,160,340,0.8,11177,11
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",39,"The number of core assessments that were completed during the year","care0020",5,191,361,0.8,13857,52
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",21,"Young people aged 19 who were looked after when aged 16","care0027",9,9,10,0.555555555555556,497,2
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",22,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19","care0027",9,9,9,0.555555555555556,463,1
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",23,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19 and are known to be in suitable, non emergency accommodation","care0027",9,7,9,0.666666666666667,433,1
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",24,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at the age of 19 and known to be engaged in education, training or employment","care0027",9,4,7,0.555555555555556,281,0
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",25,"Number of eligible, relevant and former relevant children that have a pathway plan at 31 March as required","care0027",9,49,18,0.333333333333333,2285,5
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",26,"Number of eligible, relevant and former relevant children who should have a pathway plan at 31 March","care0027",9,54,18,0.222222222222222,2491,6
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",27,"Number of eligible, relevant and former relevant children that have been allocated a personal advisor at 31 March","care0027",8,53,16,0.125,2254,0
"Blaenau Gwent","545","Total service expenditure",60,160402.95226315,"200203","202122","Social Care - Child",28,"Number of eligible, relevant and former relevant children who should have been allocated a personal advisor at 31 March","care0027",6,19,16,0.166666666666667,2556,6
